[20897016] 13: [0, 13, 255, 1, 255, 14381585] gtir [256, 4, 2]
[11000205802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[11031302733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[11063211025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[11072741826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[11079937749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[11099827641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[11167270036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[11172830540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[11228702724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[11251779750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[11267543276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[11334086333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[11387597574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[11450950802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[11482047733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[11513956025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[11523486826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[11530682749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[11550572641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[11618015036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[11623575540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[11679447724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[11702524750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[11718288276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[11784831333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[11838342574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[11901695802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[11932792733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[11964701025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[11974231826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[11981427749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[12001317641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[12068760036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[12074320540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[12130192724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[12153269750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[12169033276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[12235576333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[12289087574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[12352440802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[12383537733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[12415446025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[12424976826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[12432172749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[12452062641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[12519505036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[12525065540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[12580937724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[12604014750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[12619778276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[12686321333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[12739832574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[12803185802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[12834282733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[12866191025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[12875721826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[12882917749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[12902807641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[12970250036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[12975810540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[13031682724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[13054759750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[13070523276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[13137066333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[13190577574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[13253930802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[13285027733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[13316936025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[13326466826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[13333662749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[13353552641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[13420995036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[13426555540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[13482427724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[13505504750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[13521268276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[13587811333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[13641322574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[13704675802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[13735772733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[13767681025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[13777211826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[13784407749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[13804297641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[13871740036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[13877300540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[13933172724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[13956249750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[13972013276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[14038556333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[14092067574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[14155420802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[14186517733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[14218426025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[14227956826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[14235152749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[14255042641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[14322485036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[14328045540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[14383917724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[14406994750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[14422758276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[14489301333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[14542812574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[14606165802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[14637262733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[14669171025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[14678701826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[14685897749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[14705787641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[14773230036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[14778790540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[14834662724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[14857739750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[14873503276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[14940046333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[14993557574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[15056910802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[15088007733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[15119916025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[15129446826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[15136642749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[15156532641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[15223975036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[15229535540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[15285407724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[15308484750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[15324248276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[15390791333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[15444302574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[15507655802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[15538752733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[15570661025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[15580191826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[15587387749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[15607277641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[15674720036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[15680280540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[15736152724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[15759229750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[15774993276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[15841536333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[15895047574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[15958400802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[15989497733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[16021406025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[16030936826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[16038132749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[16058022641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[16125465036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[16131025540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[16186897724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[16209974750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[16225738276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[16292281333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[16345792574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[16409145802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[16440242733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[16472151025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[16481681826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[16488877749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[16508767641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[16576210036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[16581770540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[16637642724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[16660719750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[16676483276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[16743026333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[16796537574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[16859890802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[16890987733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[16922896025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[16932426826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[16939622749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[16959512641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[17026955036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[17032515540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[17088387724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[17111464750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[17127228276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[17193771333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[17247282574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[17310635802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[17341732733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[17373641025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[17383171826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[17390367749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[17410257641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[17477700036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[17483260540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[17539132724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[17562209750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[17577973276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[17644516333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[17698027574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[17761380802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[17792477733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[17824386025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[17833916826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[17841112749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[17861002641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[17928445036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[17934005540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[17989877724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[18012954750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[18028718276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[18095261333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[18148772574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[18212125802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[18243222733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[18275131025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[18284661826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[18291857749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[18311747641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[18379190036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[18384750540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[18440622724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[18463699750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[18479463276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[18546006333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[18599517574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[18662870802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[18693967733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[18725876025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[18735406826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[18742602749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[18762492641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[18829935036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[18835495540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[18891367724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[18914444750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[18930208276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[18996751333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[19050262574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[19113615802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[19144712733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[19176621025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[19186151826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[19193347749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[19213237641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[19280680036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[19286240540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[19342112724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[19365189750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[19380953276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[19447496333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[19501007574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[19564360802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[19595457733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[19627366025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[19636896826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[19644092749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[19663982641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[19731425036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[19736985540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[19792857724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[19815934750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[19831698276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[19898241333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[19951752574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[20015105802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[20046202733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[20078111025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[20087641826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[20094837749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[20114727641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[20182170036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[20187730540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[20243602724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[20266679750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[20282443276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[20348986333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[20402497574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[20465850802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[20496947733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[20528856025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[20538386826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[20545582749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[20565472641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[20632915036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[20638475540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[20694347724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[20717424750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[20733188276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[20799731333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[20853242574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[20916595802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[20947692733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[20979601025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[20989131826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[20996327749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[21016217641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[21083660036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[21089220540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[21145092724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[21168169750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[21183933276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[21250476333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[21303987574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[21367340802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[21398437733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[21430346025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[21439876826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[21447072749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[21466962641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[21534405036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[21539965540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[21595837724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[21618914750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[21634678276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[21701221333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[21754732574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[21818085802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[21849182733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[21881091025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[21890621826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[21897817749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[21917707641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[21985150036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
[21990710540] 13: [0, 13, 255, 1, 255, 13323839] gtir [256, 4, 2]
[22046582724] 13: [0, 13, 255, 1, 255, 7356333] gtir [256, 4, 2]
[22069659750] 13: [0, 13, 255, 1, 255, 15085495] gtir [256, 4, 2]
[22085423276] 13: [0, 13, 255, 1, 255, 11695911] gtir [256, 4, 2]
[22151966333] 13: [0, 13, 255, 1, 255, 2628852] gtir [256, 4, 2]
[22205477574] 13: [0, 13, 255, 1, 255, 15279825] gtir [256, 4, 2]
[22268830802] 13: [0, 13, 255, 1, 255, 6303479] gtir [256, 4, 2]
[22299927733] 13: [0, 13, 255, 1, 255, 8212878] gtir [256, 4, 2]
[22331836025] 13: [0, 13, 255, 1, 255, 7449782] gtir [256, 4, 2]
[22341366826] 13: [0, 13, 255, 1, 255, 2342295] gtir [256, 4, 2]
[22348562749] 13: [0, 13, 255, 1, 255, 10295060] gtir [256, 4, 2]
[22368452641] 13: [0, 13, 255, 1, 255, 14366250] gtir [256, 4, 2]
[22435895036] 13: [0, 13, 255, 1, 255, 16446259] gtir [256, 4, 2]
