x=510, y=1435..1440
x=722, y=1140..1159
x=702, y=1681..1694
x=514, y=429..439
y=1559, x=559..562
y=1780, x=687..709
x=671, y=1645..1654
y=986, x=538..555
x=477, y=324..337
x=582, y=910..922
x=518, y=1584..1587
y=650, x=671..697
y=1120, x=464..468
x=563, y=459..482
x=469, y=1570..1592
x=607, y=373..401
y=1561, x=651..654
x=453, y=665..682
y=255, x=450..460
y=1191, x=695..715
x=632, y=23..32
y=296, x=707..709
x=469, y=1340..1346
y=461, x=508..525
x=509, y=6..12
x=686, y=1620..1630
y=1376, x=639..660
x=525, y=1574..1591
x=489, y=1462..1471
x=675, y=1401..1421
x=658, y=117..133
x=709, y=1463..1472
y=1701, x=513..539
y=337, x=475..477
x=697, y=184..186
x=637, y=656..663
x=527, y=538..550
x=539, y=1012..1023
x=546, y=602..612
x=471, y=1617..1639
x=680, y=18..45
y=1567, x=599..675
x=548, y=436..451
y=111, x=492..509
y=973, x=504..506
y=150, x=462..466
x=644, y=1754..1776
x=497, y=818..845
x=701, y=1172..1182
x=720, y=1013..1036
x=602, y=994..1004
y=1094, x=498..517
x=536, y=315..326
x=688, y=1820..1825
y=1223, x=468..481
y=384, x=447..463
x=507, y=77..88
x=481, y=40..61
y=1242, x=658..666
x=691, y=643..647
y=1145, x=511..538
y=1825, x=678..688
y=1170, x=630..639
x=657, y=738..741
x=649, y=812..830
x=443, y=270..280
x=444, y=411..423
x=547, y=1570..1579
x=691, y=449..451
x=667, y=1305..1319
x=676, y=463..478
x=451, y=730..735
x=699, y=492..502
x=549, y=1612..1618
x=502, y=853..863
y=1439, x=597..617
x=486, y=1186..1189
x=718, y=978..994
x=598, y=1735..1746
x=560, y=1029..1038
x=552, y=776..778
y=1465, x=619..637
x=513, y=1365..1390
x=668, y=1733..1746
y=1187, x=540..545
x=735, y=1833..1845
y=1813, x=482..489
y=1839, x=443..451
y=1645, x=684..690
x=567, y=1492..1506
x=678, y=1500..1502
x=549, y=1009..1020
x=602, y=864..885
x=495, y=606..626
x=637, y=952..971
x=623, y=793..807
x=481, y=1197..1223
x=505, y=1266..1287
y=1069, x=438..444
y=1601, x=518..543
y=1768, x=656..665
x=729, y=927..938
x=634, y=1606..1609
y=1249, x=536..553
x=581, y=1116..1119
x=574, y=1465..1473
x=552, y=747..759
x=483, y=1009..1012
y=1557, x=458..471
y=1727, x=504..512
x=700, y=208..235
y=1630, x=596..686
x=673, y=19..40
x=613, y=793..807
x=729, y=197..200
x=655, y=1454..1458
y=1544, x=653..659
x=515, y=968..978
x=481, y=780..792
y=64, x=622..649
x=582, y=555..563
x=551, y=1360..1363
x=572, y=319..336
y=778, x=552..558
x=644, y=1719..1726
x=546, y=559..572
x=468, y=673..676
y=1611, x=677..696
y=1036, x=720..727
x=513, y=1698..1701
x=588, y=786..806
y=862, x=674..693
x=479, y=1105..1132
x=687, y=419..446
y=1127, x=547..565
y=410, x=623..626
x=694, y=1451..1456
y=340, x=724..732
y=485, x=471..475
y=301, x=594..607
x=725, y=1760..1773
y=1812, x=653..656
y=1497, x=606..608
x=497, y=1282..1284
x=654, y=1327..1336
x=584, y=1197..1211
x=617, y=1177..1188
y=800, x=505..521
x=601, y=1113..1119
x=535, y=644..656
x=527, y=219..233
y=1612, x=487..503
x=603, y=969..976
x=563, y=1160..1164
x=664, y=1341..1351
y=1301, x=450..455
x=603, y=769..793
x=605, y=1823..1826
x=487, y=1600..1612
x=547, y=1261..1273
y=918, x=571..575
y=1486, x=697..700
x=646, y=1218..1233
x=544, y=47..62
y=960, x=560..567
x=522, y=623..633
y=1435, x=443..446
x=709, y=29..32
x=619, y=359..376
x=653, y=1812..1817
x=721, y=1542..1544
y=1737, x=693..712
y=1791, x=495..503
y=756, x=562..569
x=526, y=181..183
x=502, y=779..792
x=549, y=502..528
x=597, y=993..1004
x=610, y=991..1000
y=1240, x=685..687
y=7, x=612..637
x=691, y=26..30
y=1350, x=685..704
x=617, y=94..98
x=484, y=1218..1245
y=1354, x=654..674
y=62, x=516..544
x=625, y=1449..1462
y=411, x=646..655
y=1440, x=505..510
x=536, y=1298..1320
y=531, x=706..708
x=565, y=1193..1203
x=627, y=1682..1692
y=1245, x=484..494
x=451, y=1670..1693
x=443, y=1832..1839
x=450, y=229..255
x=597, y=1178..1188
y=1606, x=494..497
x=684, y=1495..1506
y=880, x=612..615
y=694, x=534..537
x=477, y=454..466
x=531, y=557..568
x=711, y=1541..1544
x=713, y=1387..1414
y=206, x=648..665
x=674, y=681..688
y=1387, x=600..619
x=494, y=1075..1091
y=402, x=454..471
x=728, y=947..949
x=556, y=289..304
x=656, y=1812..1817
x=505, y=120..129
x=501, y=697..715
x=549, y=1659..1668
x=534, y=907..917
x=454, y=392..402
y=174, x=699..724
y=1131, x=624..640
x=503, y=1494..1499
x=654, y=1344..1354
y=440, x=636..648
x=623, y=425..429
y=1808, x=633..641
y=273, x=692..700
x=475, y=498..508
y=340, x=439..447
x=668, y=1383..1392
x=482, y=1811..1813
x=712, y=1834..1845
x=565, y=1115..1127
x=601, y=59..67
x=664, y=1017..1022
x=586, y=1035..1040
y=616, x=537..556
x=675, y=562..579
x=558, y=1628..1647
y=376, x=507..517
x=452, y=1021..1045
x=727, y=956..960
x=507, y=668..683
y=85, x=545..567
x=663, y=18..40
y=1208, x=647..651
y=1218, x=569..574
x=656, y=1429..1443
y=462, x=594..612
x=582, y=27..49
x=506, y=752..756
x=618, y=1248..1251
x=727, y=1720..1726
x=566, y=911..922
x=683, y=962..965
x=516, y=147..151
x=463, y=372..384
x=483, y=179..191
x=562, y=1550..1559
x=694, y=1616..1625
x=720, y=1747..1760
y=615, x=693..716
y=761, x=692..716
y=427, x=438..454
y=411, x=567..570
x=521, y=609..614
x=497, y=33..42
x=470, y=937..954
x=571, y=1384..1400
x=555, y=1094..1105
x=710, y=769..785
x=606, y=1493..1497
x=642, y=1095..1121
x=670, y=1094..1121
x=514, y=805..817
x=444, y=1796..1815
y=596, x=539..560
x=438, y=1268..1294
y=1045, x=441..452
y=1799, x=716..721
x=444, y=1378..1403
x=594, y=1464..1473
x=640, y=1128..1131
y=715, x=477..501
y=1458, x=655..658
y=208, x=520..523
x=503, y=1117..1131
x=511, y=123..135
x=493, y=667..683
y=1184, x=602..608
x=636, y=1198..1207
y=1714, x=691..710
x=590, y=499..509
x=688, y=1451..1456
x=494, y=1749..1763
x=624, y=1128..1131
y=799, x=653..660
y=1666, x=702..704
y=1000, x=610..635
x=513, y=639..649
x=612, y=436..462
y=361, x=673..677
x=558, y=462..487
x=514, y=1476..1481
y=976, x=603..614
y=220, x=470..477
x=700, y=1484..1486
x=575, y=312..337
x=606, y=1279..1287
x=721, y=1786..1799
x=514, y=786..797
x=647, y=993..996
y=1782, x=610..631
x=545, y=1184..1187
y=811, x=698..713
y=40, x=663..673
x=711, y=1660..1670
y=1682, x=503..518
y=1522, x=527..535
x=566, y=770..781
x=697, y=1484..1486
x=679, y=1638..1649
x=641, y=751..778
x=540, y=750..753
x=457, y=1081..1099
x=483, y=306..318
y=1824, x=697..721
x=571, y=39..65
x=482, y=1017..1019
x=483, y=1786..1799
y=1211, x=640..658
x=496, y=74..85
x=439, y=321..340
y=155, x=442..454
x=474, y=53..58
x=578, y=1116..1119
y=1211, x=584..606
x=693, y=1228..1249
x=545, y=4..17
x=528, y=1104..1111
y=1047, x=681..707
y=200, x=706..729
x=468, y=265..277
y=1625, x=694..707
x=517, y=805..817
y=1779, x=620..622
x=705, y=1386..1414
y=1114, x=509..514
y=579, x=651..675
x=597, y=1113..1119
y=676, x=533..550
x=548, y=160..182
x=694, y=1742..1744
y=127, x=475..487
x=640, y=1495..1507
y=1760, x=701..720
x=629, y=952..971
y=1609, x=634..636
y=1506, x=555..567
y=1704, x=544..565
y=1112, x=660..664
y=527, x=456..472
x=598, y=818..821
x=692, y=293..318
x=507, y=807..820
x=570, y=1222..1233
x=577, y=710..712
x=582, y=58..67
x=475, y=158..162
y=67, x=582..601
y=654, x=712..714
x=514, y=1101..1114
x=457, y=454..466
y=971, x=629..637
x=608, y=1181..1184
x=458, y=1106..1132
x=660, y=790..799
x=529, y=1283..1289
y=1390, x=486..513
x=518, y=853..863
y=271, x=675..678
y=1320, x=536..545
x=443, y=1412..1435
x=539, y=1699..1701
x=709, y=276..296
x=687, y=1769..1780
y=965, x=683..704
y=1579, x=547..563
x=641, y=246..268
x=448, y=1329..1347
x=612, y=626..636
x=677, y=1385..1395
y=1481, x=507..514
x=545, y=1009..1020
x=486, y=964..973
x=547, y=1789..1814
x=485, y=1074..1091
y=587, x=499..505
x=572, y=1633..1642
x=522, y=516..527
y=430, x=586..598
x=505, y=788..800
x=642, y=25..35
y=135, x=495..511
x=652, y=1755..1776
x=558, y=435..451
x=565, y=1584..1604
y=182, x=470..473
x=468, y=1113..1120
x=604, y=1394..1413
x=505, y=908..933
x=456, y=1341..1346
x=564, y=242..260
x=553, y=103..108
y=429, x=606..623
x=690, y=1424..1441
x=632, y=1686..1697
y=1789, x=495..503
x=494, y=1217..1245
x=505, y=575..587
y=1773, x=723..725
x=555, y=1011..1023
x=527, y=390..392
x=566, y=319..336
x=567, y=384..411
x=543, y=661..668
x=658, y=1199..1211
x=476, y=991..996
x=516, y=48..62
y=756, x=661..676
y=972, x=658..672
x=661, y=754..756
x=445, y=1164..1170
y=1181, x=602..608
y=24, x=542..552
y=340, x=679..701
x=529, y=762..775
x=646, y=125..142
x=658, y=916..941
x=585, y=1134..1147
y=182, x=548..552
y=917, x=520..534
y=1391, x=463..465
y=1587, x=514..518
x=558, y=1241..1254
x=691, y=1342..1345
x=699, y=538..560
x=466, y=327..340
y=1726, x=644..652
x=658, y=1454..1458
x=708, y=1561..1575
x=552, y=160..182
y=1451, x=670..683
y=224, x=539..565
x=543, y=1596..1601
x=621, y=545..548
x=450, y=1299..1301
x=575, y=908..918
x=528, y=938..941
x=444, y=1703..1723
x=696, y=1601..1611
x=483, y=326..340
x=622, y=1777..1779
y=49, x=582..600
x=648, y=642..644
y=647, x=689..691
x=476, y=606..626
x=673, y=705..729
y=933, x=479..505
y=65, x=552..571
x=572, y=1698..1711
x=681, y=293..318
x=559, y=1354..1367
y=1538, x=510..515
x=698, y=669..674
y=1817, x=653..656
x=539, y=203..224
x=560, y=952..960
x=538, y=1139..1145
x=728, y=1788..1802
x=680, y=60..64
x=560, y=896..898
x=636, y=167..189
x=594, y=274..301
y=337, x=575..595
x=581, y=1627..1647
y=1267, x=703..716
x=548, y=651..653
y=591, x=642..644
x=488, y=1582..1593
x=586, y=1659..1670
x=514, y=163..172
y=731, x=533..535
x=441, y=1021..1045
y=362, x=456..477
x=661, y=533..537
y=129, x=501..505
x=484, y=938..954
x=459, y=439..442
x=663, y=1079..1085
y=1608, x=617..631
